Product_ID,Brand_ID,Generic_ID,Company_ID,Strength,Unit_Size,MRP,Status
PROD001763,BRD002535,GEN002535,COMP000001,Standard,10's in Mono-carton,0.0,Active
PROD001764,BRD002536,GEN002536,COMP000001,Standard,30g in Mono-carton,0.0,Active
PROD001765,BRD002537,GEN002537,COMP000001,Standard,50ml,0.0,Active
PROD001766,BRD002538,GEN002538,COMP000001,Standard,10's,44.06,Active
PROD001767,BRD002539,GEN002539,COMP000001,Standard,10's,56.25,Active
PROD001768,BRD002540,GEN002540,COMP000001,Standard,2ml Ampoule,9.38,Active
PROD001769,BRD002541,GEN002541,COMP000001,Standard,10's,0.0,Active
PROD001770,BRD002542,GEN002542,COMP000001,Standard,10's,0.0,Active
PROD001771,BRD002543,GEN002543,COMP000001,Standard,10's,0.0,Active
PROD001772,BRD002544,GEN002544,COMP000001,Standard,10's,0.0,Active
PROD001773,BRD002545,GEN002545,COMP000001,Standard,10's,70.31,Active
PROD001774,BRD002546,GEN002546,COMP000001,Standard,10's,0.0,Active
PROD001775,BRD002547,GEN002547,COMP000001,Standard,10's,0.0,Active
PROD001776,BRD002548,GEN002548,COMP000001,Standard,10's,234.38,Active
PROD001777,BRD002549,GEN002549,COMP000001,Standard,10's,18.75,Active
PROD001778,BRD002550,GEN002550,COMP000001,Standard,10's,14.06,Active
PROD001779,BRD002551,GEN002551,COMP000001,Standard,10's,0.0,Active
PROD001780,BRD002552,GEN002552,COMP000001,Standard,10's,37.5,Active
PROD001781,BRD002553,GEN002553,COMP000001,Standard,15g in Mono-carton,93.75,Active
PROD001782,BRD002554,GEN002554,COMP000001,Standard,20g in Mono-carton,44.77,Active
PROD001783,BRD002555,GEN002555,COMP000001,Standard,10ml Vial,421.88,Active
PROD001784,BRD002556,GEN002556,COMP000001,Standard,30g,0.0,Active
PROD001785,BRD002557,GEN002557,COMP000001,Standard,15g,0.0,Active
PROD001786,BRD002558,GEN002558,COMP000001,Standard,50g,32.81,Active
PROD001787,BRD002559,GEN002559,COMP000001,Standard,10's,0.0,Active
PROD001788,BRD002560,GEN002560,COMP000001,Standard,10's,0.0,Active
PROD001789,BRD002561,GEN002561,COMP000001,Standard,10's,18.75,Active
PROD001790,BRD002562,GEN002562,COMP000001,Standard,30g,60.94,Active
PROD001791,BRD002563,GEN002563,COMP000001,Standard,20g,0.0,Active
PROD001792,BRD002564,GEN002564,COMP000001,Standard,15g in Mono-carton,0.0,Active
PROD001793,BRD002565,GEN002565,COMP000001,Standard,15ml in Mono-carton with screw dropper,18.75,Active
PROD001794,BRD002566,GEN002566,COMP000001,Standard,100ml with measuring cap,23.44,Active
PROD001795,BRD002567,GEN002567,COMP000001,Standard,100ml,11.25,Active
PROD001796,BRD002568,GEN002568,COMP000001,Standard,10's,93.75,Active
PROD001797,BRD002569,GEN002569,COMP000001,Standard,10's,32.81,Active
PROD001798,BRD002570,GEN002570,COMP000001,Standard,10's,0.0,Active
PROD001799,BRD002571,GEN002571,COMP000001,Standard,10's,55.31,Active
PROD001800,BRD002572,GEN002572,COMP000001,Standard,15's in Bottle with Mono-carton,0.0,Active
PROD001801,BRD002573,GEN002573,COMP000001,Standard,15's in Bottle with Mono-carton,0.0,Active
PROD001802,BRD002574,GEN002574,COMP000001,Standard,15's in Bottle with Mono-carton,0.0,Active
PROD001803,BRD002575,GEN002575,COMP000001,Standard,200 MDI,0.0,Active
PROD001804,BRD002576,GEN002576,COMP000001,Standard,30g,0.0,Active
PROD001805,BRD002577,GEN002577,COMP000001,Standard,10ml in Mono-carton,9.38,Active
PROD001806,BRD002578,GEN002578,COMP000001,Standard,100ml,75.0,Active
PROD001807,BRD002579,GEN002579,COMP000001,Standard,30g,26.25,Active
PROD001808,BRD002580,GEN002580,COMP000001,Standard,30g in Mono-carton,0.0,Active
PROD001809,BRD002581,GEN002581,COMP000001,Standard,6.5g Sachet,23.44,Active
PROD001810,BRD002582,GEN002582,COMP000001,Standard,2.5ml in Mono-carton,0.0,Active
PROD001811,BRD002583,GEN002583,COMP000001,Standard,10's,0.0,Active
PROD001812,BRD002584,GEN002584,COMP000001,Standard,10's,117.19,Active
PROD001813,BRD002585,GEN002585,COMP000001,Standard,10's,32.81,Active
PROD001814,BRD002586,GEN002586,COMP000001,Standard,100ml with measuring cap in Mono-carton,60.94,Active
PROD001815,BRD002587,GEN002587,COMP000001,Standard,100ml,56.25,Active
PROD001816,BRD002588,GEN002588,COMP000001,Standard,10's,0.0,Active
PROD001817,BRD002589,GEN002589,COMP000001,Standard,10's,0.0,Active
PROD001818,BRD002590,GEN002590,COMP000001,Standard,10's,0.0,Active
PROD001819,BRD002591,GEN002591,COMP000001,Standard,30g,75.0,Active
PROD001820,BRD002592,GEN002592,COMP000001,Standard,30g,0.0,Active
PROD001821,BRD002594,GEN002594,COMP000001,Standard,20g,32.81,Active
PROD001822,BRD002595,GEN002595,COMP000001,Standard,10's,0.0,Active
PROD001823,BRD002596,GEN002596,COMP000001,Standard,10's,0.0,Active
PROD001824,BRD002597,GEN002597,COMP000001,Standard,10's,33.75,Active
PROD001825,BRD002598,GEN002598,COMP000001,Standard,10's,42.19,Active
PROD001826,BRD002599,GEN002599,COMP000001,Standard,10's,0.0,Active
PROD001827,BRD002601,GEN002601,COMP000001,Standard,10's,46.88,Active
PROD001828,BRD002602,GEN002602,COMP000001,Standard,1ml Ampoule,0.0,Active
PROD001829,BRD002603,GEN002603,COMP000001,Standard,2ml Ampoule,0.0,Active
PROD001830,BRD002604,GEN002604,COMP000001,Standard,5g,75.0,Active
PROD001831,BRD002605,GEN002605,COMP000001,Standard,10g,0.0,Active
PROD001832,BRD002606,GEN002606,COMP000001,Standard,10's,37.5,Active
PROD001833,BRD002607,GEN002607,COMP000001,Standard,10's,23.44,Active
PROD001834,BRD002608,GEN002608,COMP000001,Standard,10g,14.06,Active
PROD001835,BRD002609,GEN002609,COMP000001,Standard,20g in Mono-carton,89.06,Active
PROD001836,BRD002610,GEN002610,COMP000001,Standard,10g,32.81,Active
PROD001837,BRD002611,GEN002611,COMP000001,Standard,5ml Ampoule,13.13,Active
PROD001838,BRD002612,GEN002612,COMP000001,Standard,1ml Ampoule,0.0,Active
PROD001839,BRD002613,GEN002613,COMP000001,Standard,10's,0.0,Active
PROD001840,BRD002614,GEN002614,COMP000001,Standard,15's,28.13,Active
PROD001841,BRD002615,GEN002615,COMP000001,Standard,10's,25.31,Active
PROD001842,BRD002616,GEN002616,COMP000001,Standard,60ml in Mono-carton with measuring cap,32.81,Active
PROD001843,BRD002617,GEN002617,COMP000001,Standard,50ml,0.0,Active
PROD001844,BRD002618,GEN002618,COMP000001,Standard,5ml Vial,0.0,Active
PROD001845,BRD002619,GEN002619,COMP000001,Standard,20ml Vial,0.0,Active
PROD001846,BRD002620,GEN002620,COMP000001,Standard,15ml in Mono-carton with screw dropper,0.0,Active
PROD001847,BRD002621,GEN002621,COMP000001,Standard,200ml in Mono-carton,0.0,Active
PROD001848,BRD002622,GEN002622,COMP000001,Standard,100g,32.81,Active
PROD001849,BRD002623,GEN002623,COMP000001,Standard,50ml,0.0,Active
PROD001850,BRD002624,GEN002624,COMP000001,Standard,10's,70.31,Active
PROD001851,BRD002625,GEN002625,COMP000001,Standard,10's,0.0,Active
PROD001852,BRD002626,GEN002626,COMP000001,Standard,10's,0.0,Active
PROD001853,BRD002627,GEN002627,COMP000001,Standard,10's,393.75,Active
PROD001854,BRD002628,GEN002628,COMP000001,Standard,10's,0.0,Active
PROD001855,BRD002629,GEN002629,COMP000001,Standard,30g,0.0,Active
PROD001856,BRD002630,GEN002630,COMP000001,Standard,10's,6.56,Active
PROD001857,BRD002631,GEN002631,COMP000001,Standard,10's,187.5,Active
PROD001858,BRD002632,GEN002632,COMP000001,Standard,10's,65.63,Active
PROD001859,BRD002633,GEN002633,COMP000001,Standard,100g,0.0,Active
PROD001860,BRD002634,GEN002634,COMP000001,Standard,100ml,0.0,Active
PROD001861,BRD002635,GEN002635,COMP000001,Standard,10's,18.75,Active
PROD001862,BRD002636,GEN002636,COMP000001,Standard,10's,23.44,Active
PROD001863,BRD002637,GEN002637,COMP000001,Standard,10's,70.31,Active
PROD001864,BRD002638,GEN002638,COMP000001,Standard,10's,42.19,Active
PROD001865,BRD002639,GEN002639,COMP000001,Standard,30g,0.0,Active
PROD001866,BRD002640,GEN002640,COMP000001,Standard,50ml in Mono-carton,0.0,Active
PROD001867,BRD002641,GEN002641,COMP000001,Standard,5ml in Mono-carton,0.0,Active
PROD001868,BRD002642,GEN002642,COMP000001,Standard,20g,328.13,Active
PROD001869,BRD002643,GEN002643,COMP000001,Standard,10's,126.56,Active
PROD001870,BRD002644,GEN002644,COMP000001,Standard,10's,225.0,Active
PROD001871,BRD002645,GEN002645,COMP000001,Standard,10's,93.75,Active
PROD001872,BRD002646,GEN002646,COMP000001,Standard,10's,51.56,Active
PROD001873,BRD002647,GEN002647,COMP000001,Standard,10's,18.75,Active
PROD001874,BRD002648,GEN002648,COMP000001,Standard,10's,0.0,Active
PROD001875,BRD002649,GEN002649,COMP000001,Standard,10's,18.75,Active
PROD001876,BRD002650,GEN002650,COMP000001,Standard,10's,0.0,Active
PROD001877,BRD002651,GEN002651,COMP000001,Standard,30ml in Mono-carton,0.0,Active
PROD001878,BRD002652,GEN002652,COMP000001,Standard,14's in Mono-carton,0.0,Active
PROD001879,BRD002653,GEN002653,COMP000001,Standard,10's,42.19,Active
PROD001880,BRD002654,GEN002654,COMP000001,Standard,10's,37.5,Active
PROD001881,BRD002655,GEN002655,COMP000001,Standard,15's,32.81,Active
PROD001882,BRD002656,GEN002656,COMP000001,Standard,15's,28.13,Active
PROD001883,BRD002657,GEN002657,COMP000001,Standard,5's,14.06,Active
PROD001884,BRD002658,GEN002658,COMP000001,Standard,10's,0.0,Active
PROD001885,BRD002659,GEN002659,COMP000001,Standard,10's,0.0,Active
PROD001886,BRD002660,GEN002660,COMP000001,Standard,10's,0.0,Active
PROD001887,BRD002661,GEN002661,COMP000001,Standard,10's,0.0,Active
PROD001888,BRD002662,GEN002662,COMP000001,Standard,10's,0.0,Active
PROD001889,BRD002663,GEN002663,COMP000001,Standard,60 doses in MDI inhaler,0.0,Active
PROD001890,BRD002664,GEN002664,COMP000001,Standard,30's bottle,1453.13,Active
PROD001891,BRD002665,GEN002665,COMP000001,Standard,30's bottle,2296.88,Active
PROD001892,BRD002666,GEN002666,COMP000001,Standard,30's bottle,3562.5,Active
PROD001893,BRD002667,GEN002667,COMP000001,Standard,10's,50.63,Active
PROD001894,BRD002668,GEN002668,COMP000001,Standard,10's,81.56,Active
PROD001895,BRD002669,GEN002669,COMP000001,Standard,10's,0.0,Active
PROD001896,BRD002670,GEN002670,COMP000001,Standard,10's,0.0,Active
PROD001897,BRD002671,GEN002671,COMP000001,Standard,Vial with WFI,0.0,Active
PROD001898,BRD002672,GEN002672,COMP000001,Standard,Vial with WFI,0.0,Active
PROD001899,BRD002673,GEN002673,COMP000001,Standard,Vial with WFI,0.0,Active
PROD001900,BRD002674,GEN002674,COMP000001,Standard,20gm Tube,30.0,Active
PROD001901,BRD002675,GEN002675,COMP000001,Standard,10's,0.0,Active
PROD001902,BRD002676,GEN002676,COMP000001,Standard,10's,68.44,Active
PROD001903,BRD002677,GEN002677,COMP000001,Standard,15's,65.63,Active
PROD001904,BRD002678,GEN002678,COMP000001,Standard,15's,60.94,Active
PROD001905,BRD002679,GEN002679,COMP000001,Standard,10's,23.44,Active
PROD001906,BRD002680,GEN002680,COMP000001,Standard,10's,0.0,Active
PROD001907,BRD002681,GEN002681,COMP000001,Standard,10's,0.0,Active
PROD001908,BRD002682,GEN002682,COMP000001,Standard,10's in mono-carton,82.5,Active
PROD001909,BRD002683,GEN002683,COMP000001,Standard,10's in mono-carton,57.19,Active
PROD001910,BRD002684,GEN002684,COMP000001,Standard,10's,250.0,Active
PROD001911,BRD002685,GEN002685,COMP000001,Standard,10's,450.0,Active
PROD001912,BRD002686,GEN002686,COMP000001,Standard,10's,3600.0,Active
PROD001913,BRD002687,GEN002687,COMP000001,Standard,10's,7000.0,Active
PROD001914,BRD002688,GEN002688,COMP000001,Standard,50ml,98.44,Active
PROD001915,BRD002689,GEN002689,COMP000001,Standard,100ml,140.63,Active
PROD001916,BRD002690,GEN002690,COMP000001,Standard,15gm Tube,0.0,Active
PROD001917,BRD002691,GEN002691,COMP000001,Standard,10's,8.44,Active
PROD001918,BRD002692,GEN002692,COMP000001,Standard,10's,18.75,Active
PROD001919,BRD002693,GEN002693,COMP000001,Standard,10's,10.31,Active
PROD001920,BRD002694,GEN002694,COMP000001,Standard,10's,271.88,Active
PROD001921,BRD002695,GEN002695,COMP000001,Standard,10's,70.31,Active
PROD001922,BRD002696,GEN002696,COMP000001,Standard,10's,42.19,Active
PROD001923,BRD002697,GEN002697,COMP000001,Standard,5ml Drops,0.0,Active
PROD001924,BRD002698,GEN002698,COMP000001,Standard,10's in mono-carton,0.0,Active
PROD001925,BRD002699,GEN002699,COMP000001,Standard,10's in mono-carton,70.31,Active
PROD001926,BRD002700,GEN002700,COMP000001,Standard,15's,65.63,Active
PROD001927,BRD002701,GEN002701,COMP000001,Standard,10's,0.0,Active
PROD001928,BRD002702,GEN002702,COMP000001,Standard,10's,86.25,Active
PROD001929,BRD002703,GEN002703,COMP000001,Standard,10's,134.06,Active
PROD001930,BRD002704,GEN002704,COMP000001,Standard,60's in bottle,0.0,Active
PROD001931,BRD002705,GEN002705,COMP000001,Standard,10's in mono-carton,65.63,Active
PROD001932,BRD002706,GEN002706,COMP000001,Standard,10's,3.75,Active
PROD001933,BRD002707,GEN002707,COMP000001,Standard,10's,14.06,Active
PROD001934,BRD002708,GEN002708,COMP000001,Standard,60ml Bottle,0.0,Active
PROD001935,BRD002709,GEN002709,COMP000001,Standard,10 sachet in monocarton,74.06,Active
PROD001936,BRD002710,GEN002710,COMP000001,Standard,10's,0.0,Active
PROD001937,BRD002711,GEN002711,COMP000001,Standard,10's,0.0,Active
PROD001938,BRD002712,GEN002712,COMP000001,Standard,10's,42.19,Active
PROD001939,BRD002713,GEN002713,COMP000001,Standard,10's,14.06,Active
PROD001940,BRD002714,GEN002714,COMP000001,Standard,10's,0.0,Active
PROD001941,BRD002715,GEN002715,COMP000001,Standard,Vial,0.0,Active
PROD001942,BRD002716,GEN002716,COMP000001,Standard,Vial,12000.0,Active
PROD001943,BRD002717,GEN002717,COMP000001,Standard,1ml Ampoule,80.0,Active
PROD001944,BRD002718,GEN002718,COMP000001,Standard,1ml Ampoule,140.0,Active
PROD001945,BRD002719,GEN002719,COMP000001,Standard,30's in bottle,0.0,Active
PROD001946,BRD002720,GEN002720,COMP000001,Standard,30's in bottle,0.0,Active
PROD001947,BRD002721,GEN002721,COMP000001,Standard,10's,32.81,Active
PROD001948,BRD002722,GEN002722,COMP000001,Standard,10's,32.81,Active
PROD001949,BRD002723,GEN002723,COMP000001,Standard,10's,28.13,Active
PROD001950,BRD002724,GEN002724,COMP000001,Standard,10's,37.5,Active
PROD001951,BRD002725,GEN002725,COMP000001,Standard,10's,84.38,Active
PROD001952,BRD002726,GEN002726,COMP000001,Standard,10's,0.0,Active
PROD001953,BRD002727,GEN002727,COMP000001,Standard,10's,0.0,Active
PROD001954,BRD002728,GEN002728,COMP000001,Standard,10's,46.88,Active
PROD001955,BRD002729,GEN002729,COMP000001,Standard,10's,9.38,Active
PROD001956,BRD002730,GEN002730,COMP000001,Standard,10's,0.0,Active
PROD001957,BRD002731,GEN002731,COMP000001,Standard,14's,117.19,Active
PROD001958,BRD002732,GEN002732,COMP000001,Standard,14's,42.19,Active
PROD001959,BRD002733,GEN002733,COMP000001,Standard,10's,46.88,Active
PROD001960,BRD002734,GEN002734,COMP000001,Standard,10's,0.0,Active
PROD001961,BRD002735,GEN002735,COMP000001,Standard,10's,0.0,Active
PROD001962,BRD002736,GEN002736,COMP000001,Standard,10's,0.0,Active
PROD001963,BRD002737,GEN002737,COMP000001,Standard,30's in monocarton,0.0,Active
PROD001964,BRD002738,GEN002738,COMP000001,Standard,30's in monocarton,0.0,Active
PROD001965,BRD002739,GEN002739,COMP000001,Standard,30's in monocarton,0.0,Active
PROD001966,BRD002740,GEN002740,COMP000001,Standard,5's in Mono-carton,90.94,Active
PROD001967,BRD002741,GEN002741,COMP000001,Standard,5's in Mono-carton,150.0,Active
PROD001968,BRD002742,GEN002742,COMP000001,Standard,Vial,0.0,Active
PROD001969,BRD002743,GEN002743,COMP000001,Standard,Vial,0.0,Active
PROD001970,BRD002744,GEN002744,COMP000001,Standard,3ml Drop,187.5,Active
PROD001971,BRD002745,GEN002745,COMP000001,Standard,5's in mono-carton,0.0,Active
PROD001972,BRD002746,GEN002746,COMP000001,Standard,10's,58.13,Active
PROD001973,BRD002747,GEN002747,COMP000001,Standard,10's,60.94,Active
PROD001974,BRD002748,GEN002748,COMP000001,Standard,15's,34.22,Active
PROD001975,BRD002749,GEN002749,COMP000001,Standard,15's,79.69,Active
PROD001976,BRD002750,GEN002750,COMP000001,Standard,1's,9.38,Active
PROD001977,BRD002751,GEN002751,COMP000001,Standard,1's,14.06,Active
PROD001978,BRD002752,GEN002752,COMP000001,Standard,10's,9.38,Active
PROD001979,BRD002753,GEN002753,COMP000001,Standard,10's,11.25,Active
PROD001980,BRD002754,GEN002754,COMP000001,Standard,4's,9.38,Active
PROD001981,BRD002755,GEN002755,COMP000001,Standard,10's,46.88,Active
PROD001982,BRD002756,GEN002756,COMP000001,Standard,10's,42.19,Active
PROD001983,BRD002757,GEN002757,COMP000001,Standard,100's Bottle,54.38,Active
PROD001984,BRD002758,GEN002758,COMP000001,Standard,15's,39.38,Active
PROD001985,BRD002759,GEN002759,COMP000001,Standard,15's,42.19,Active
PROD001986,BRD002760,GEN002760,COMP000001,Standard,10's,46.88,Active
PROD001987,BRD002761,GEN002761,COMP000001,Standard,10's,14.06,Active
PROD001988,BRD002762,GEN002762,COMP000001,Standard,100's in Bottle,10231.88,Active
PROD001989,BRD002763,GEN002763,COMP000001,Standard,10's,84.38,Active
PROD001990,BRD002764,GEN002764,COMP000001,Standard,10's,234.38,Active
PROD001991,BRD002765,GEN002765,COMP000001,Standard,Vial,0.0,Active
PROD001992,BRD002766,GEN002766,COMP000001,Standard,10's,0.0,Active
PROD001993,BRD002767,GEN002767,COMP000001,Standard,1ml Ampoule,80.0,Active
PROD001994,BRD002768,GEN002768,COMP000001,Standard,15's,0.0,Active
PROD001995,BRD002769,GEN002769,COMP000001,Standard,1ml Vial,0.0,Active
PROD001996,BRD002770,GEN002770,COMP000001,Standard,10's,9.38,Active
PROD001997,BRD002771,GEN002771,COMP000001,Standard,4's,7.5,Active
PROD001998,BRD002772,GEN002772,COMP000001,Standard,4's,22.5,Active
PROD001999,BRD002773,GEN002773,COMP000001,Standard,1's,9.38,Active
PROD002000,BRD002774,GEN002774,COMP000001,Standard,100ml Bottle,0.0,Active
PROD002001,BRD002775,GEN002775,COMP000001,Standard,1kg Screw-Cap jar with scoop,0.0,Active
PROD002002,BRD002776,GEN002776,COMP000001,Standard,500g Screw-Cap jar with scoop,0.0,Active
PROD002003,BRD002777,GEN002777,COMP000001,Standard,1kg Screw-Cap jar with scoop,0.0,Active
PROD002004,BRD002778,GEN002778,COMP000001,Standard,500g HDPE Container,0.0,Active
PROD002005,BRD002779,GEN002779,COMP000001,Standard,1000g HDPE Container,266.95,Active
PROD002006,BRD002780,GEN002780,COMP000001,Standard,1000g HDPE Container,266.95,Active
PROD002007,BRD002781,GEN002781,COMP000001,Standard,500g HDPE Container,169.07,Active
PROD002008,BRD002782,GEN002782,COMP000001,Standard,1000g HDPE Container,0.0,Active
PROD002009,BRD002783,GEN002783,COMP000001,Standard,Screw-cap plastic container,0.0,Active
PROD002010,BRD002784,GEN002784,COMP000001,Standard,200ml Tetra Pack,0.0,Active
PROD002011,BRD002785,GEN002785,COMP000001,Standard,60's bottle,0.0,Active
PROD002012,BRD002786,GEN002786,COMP000001,Standard,10's,0.0,Active
PROD002013,BRD002787,GEN002787,COMP000001,Standard,10's,0.0,Active
PROD002014,BRD002789,GEN002789,COMP000001,Standard,10's,0.0,Active
PROD002015,BRD002790,GEN002790,COMP000001,Standard,10's,0.0,Active
PROD002016,BRD002791,GEN002791,COMP000001,Standard,10's,0.0,Active
PROD002017,BRD002792,GEN002792,COMP000001,Standard,10's,0.0,Active
PROD002018,BRD002793,GEN002793,COMP000001,Standard,10's,0.0,Active
PROD002019,BRD002794,GEN002794,COMP000001,Standard,10's,0.0,Active
PROD002020,BRD002795,GEN002795,COMP000001,Standard,15GM,0.0,Active
PROD002021,BRD002796,GEN002796,COMP000001,Standard,15's,0.0,Active
PROD002022,BRD002797,GEN002797,COMP000001,Standard,75GM,0.0,Active
PROD002023,BRD002798,GEN002798,COMP000001,Standard,15GM,0.0,Active
PROD002024,BRD002799,GEN002799,COMP000001,Standard,10's,0.0,Active
PROD002025,BRD002800,GEN002800,COMP000001,Standard,10's,0.0,Active
PROD002026,BRD002801,GEN002801,COMP000001,Standard,1ML,0.0,Active
PROD002027,BRD002802,GEN002802,COMP000001,Standard,10's,0.0,Active
PROD002028,BRD002803,GEN002803,COMP000001,Standard,10's,0.0,Active
PROD002029,BRD002804,GEN002804,COMP000001,Standard,10's,0.0,Active
PROD002030,BRD002805,GEN002805,COMP000001,Standard,1's,0.0,Active
PROD002031,BRD002806,GEN002806,COMP000001,Standard,28's in Bottle,0.0,Active
PROD002032,BRD002807,GEN002807,COMP000001,Standard,1ML Vial,0.0,Active
PROD002033,BRD002808,GEN002808,COMP000001,Standard,10's,0.0,Active
PROD002034,BRD002809,GEN002809,COMP000001,Standard,10's,0.0,Active
PROD002035,BRD002810,GEN002810,COMP000001,Standard,10's,0.0,Active
PROD002036,BRD002811,GEN002811,COMP000001,Standard,10's,0.0,Active
PROD002037,BRD002812,GEN002812,COMP000001,Standard,10's,0.0,Active
PROD002038,BRD002813,GEN002813,COMP000001,Standard,10's,0.0,Active
PROD002039,BRD002814,GEN002814,COMP000001,Standard,30GM,0.0,Active
PROD002040,BRD002815,GEN002815,COMP000001,Standard,30GM,0.0,Active
PROD002041,BRD002816,GEN002816,COMP000001,Standard,10's,0.0,Active
PROD002042,BRD002817,GEN002817,COMP000001,Standard,10's,0.0,Active
PROD002043,BRD002818,GEN002818,COMP000001,Standard,10GM,0.0,Active
PROD002044,BRD002819,GEN002819,COMP000001,Standard,0.5 ml in 1 prefilled syringe,0.0,Active
PROD002045,BRD002820,GEN002820,COMP000001,Standard,30's in Bottle,0.0,Active
PROD002046,BRD002821,GEN002821,COMP000001,Standard,10's,0.0,Active
PROD002047,BRD002822,GEN002822,COMP000001,Standard,10's,0.0,Active
PROD002048,BRD002823,GEN002823,COMP000001,Standard,1 ML,0.0,Active
PROD002049,BRD002824,GEN002824,COMP000001,Standard,10's bottle,0.0,Active
PROD002050,BRD002825,GEN002825,COMP000001,Standard,10's,0.0,Active
PROD002051,BRD002826,GEN002826,COMP000001,Standard,10's,0.0,Active
PROD002052,BRD002827,GEN002827,COMP000001,Standard,10's,0.0,Active
PROD002053,BRD002828,GEN002828,COMP000001,Standard,10's,0.0,Active
PROD002054,BRD002829,GEN002829,COMP000001,Standard,10's,0.0,Active
PROD002055,BRD002830,GEN002830,COMP000001,Standard,10's,0.0,Active
PROD002056,BRD002831,GEN002831,COMP000001,Standard,10's,0.0,Active
PROD002057,BRD002832,GEN002832,COMP000001,Standard,10's,0.0,Active
PROD002058,BRD002833,GEN002833,COMP000001,Standard,10's,0.0,Active
PROD002059,BRD002834,GEN002834,COMP000001,Standard,10's,0.0,Active
PROD002060,BRD002835,GEN002835,COMP000001,Standard,10's,0.0,Active
PROD002061,BRD002836,GEN002836,COMP000001,Standard,10's,0.0,Active
PROD002062,BRD002837,GEN002837,COMP000001,Standard,10's,0.0,Active
PROD002063,BRD002838,GEN002838,COMP000001,Standard,10's,0.0,Active
PROD002064,BRD002839,GEN002839,COMP000001,Standard,10's,0.0,Active
PROD002065,BRD002840,GEN002840,COMP000001,Standard,10's,0.0,Active
PROD002066,BRD002841,GEN002841,COMP000001,Standard,10's,0.0,Active
PROD002067,BRD002842,GEN002842,COMP000001,Standard,10's,0.0,Active
PROD002068,BRD002843,GEN002843,COMP000001,Standard,10's,0.0,Active
PROD002069,BRD002844,GEN002844,COMP000001,Standard,10's,0.0,Active
PROD002070,BRD002845,GEN002845,COMP000001,Standard,10's,0.0,Active
PROD002071,BRD002846,GEN002846,COMP000001,Standard,10's,0.0,Active
PROD002072,BRD002847,GEN002847,COMP000001,Standard,10's,0.0,Active
PROD002073,BRD002848,GEN002848,COMP000001,Standard,10's,0.0,Active
PROD002074,BRD002849,GEN002849,COMP000001,Standard,10's,0.0,Active
PROD002075,BRD002850,GEN002850,COMP000001,Standard,10's,0.0,Active
PROD002076,BRD002851,GEN002851,COMP000001,Standard,10's,0.0,Active
PROD002077,BRD002852,GEN002852,COMP000001,Standard,10's,0.0,Active
PROD002078,BRD002853,GEN002853,COMP000001,Standard,10's,0.0,Active
PROD002079,BRD002854,GEN002854,COMP000001,Standard,10's,0.0,Active
PROD002080,BRD002855,GEN002855,COMP000001,Standard,10's,0.0,Active
PROD002081,BRD002856,GEN002856,COMP000001,Standard,10's,0.0,Active
PROD002082,BRD002857,GEN002857,COMP000001,Standard,10's,0.0,Active
PROD002083,BRD002858,GEN002858,COMP000001,Standard,10's,0.0,Active
PROD002084,BRD002859,GEN002859,COMP000001,Standard,10's,0.0,Active
PROD002085,BRD002860,GEN002860,COMP000001,Standard,10's,0.0,Active
PROD002086,BRD002861,GEN002861,COMP000001,Standard,10's,0.0,Active
PROD002087,BRD002862,GEN002862,COMP000001,Standard,15's,0.0,Active
PROD002088,BRD002863,GEN002863,COMP000001,Standard,15's,0.0,Active
PROD002089,BRD002864,GEN002864,COMP000001,Standard,10's,0.0,Active
PROD002090,BRD002865,GEN002865,COMP000001,Standard,10's,0.0,Active
PROD002091,BRD002866,GEN002866,COMP000001,Standard,10's,0.0,Active
PROD002092,BRD002867,GEN002867,COMP000001,Standard,10's,0.0,Active
PROD002093,BRD002868,GEN002868,COMP000001,Standard,10's,0.0,Active
PROD002094,BRD002869,GEN002869,COMP000001,Standard,15's,0.0,Active
PROD002095,BRD002870,GEN002870,COMP000001,Standard,1.0 Injection in 1 vial,0.0,Active
PROD002096,BRD002871,GEN002871,COMP000001,Standard,1.0 Injection in 1 vial,0.0,Active
PROD002097,BRD002872,GEN002872,COMP000001,Standard,200 MDI in 1 packet,0.0,Active
PROD002098,BRD002873,GEN002873,COMP000001,Standard,30's in Bottle,0.0,Active
PROD002099,BRD002874,GEN002874,COMP000001,Standard,30's in Bottle,0.0,Active
PROD002100,BRD002875,GEN002875,COMP000001,Standard,7's pack,0.0,Active
PROD002101,BRD002876,GEN002876,COMP000001,Standard,10's,0.0,Active
PROD002102,BRD002877,GEN002877,COMP000001,Standard,5.0 ml in 1 vial,0.0,Active
PROD002103,BRD002878,GEN002878,COMP000001,Standard,5.0 ml in 1 vial,0.0,Active
PROD002104,BRD002879,GEN002879,COMP000001,Standard,2 ml/ 1 Vial,0.0,Active
PROD002105,BRD002880,GEN002880,COMP000001,Standard,10's,0.0,Active
PROD002106,BRD002881,GEN002881,COMP000001,Standard,10's,0.0,Active
PROD002107,BRD002882,GEN002882,COMP000001,Standard,10's,0.0,Active
PROD002108,BRD002883,GEN002883,COMP000001,Standard,10's,0.0,Active
PROD002109,BRD002884,GEN002884,COMP000001,Standard,10's,0.0,Active
PROD002110,BRD002885,GEN002885,COMP000001,Standard,10's,0.0,Active
PROD002111,BRD002886,GEN002886,COMP000001,Standard,10's,0.0,Active
